location,date,vaccine,total_vaccinations
Uruguay,2021-05-15,Oxford/AstraZeneca,44984
Uruguay,2021-05-15,Pfizer/BioNTech,540375
Uruguay,2021-05-15,Sinovac,1729825
Uruguay,2021-05-16,Oxford/AstraZeneca,44987
Uruguay,2021-05-16,Pfizer/BioNTech,540399
Uruguay,2021-05-16,Sinovac,1730571
Uruguay,2021-05-17,Oxford/AstraZeneca,44998
Uruguay,2021-05-17,Pfizer/BioNTech,548179
Uruguay,2021-05-17,Sinovac,1776231
Uruguay,2021-05-18,Oxford/AstraZeneca,45021
Uruguay,2021-05-18,Pfizer/BioNTech,555861
Uruguay,2021-05-18,Sinovac,1820490
Uruguay,2021-05-19,Oxford/AstraZeneca,45078
Uruguay,2021-05-19,Pfizer/BioNTech,558939
Uruguay,2021-05-19,Sinovac,1861447
Uruguay,2021-05-20,Oxford/AstraZeneca,45113
Uruguay,2021-05-20,Pfizer/BioNTech,567582
Uruguay,2021-05-20,Sinovac,1900727
Uruguay,2021-05-21,Oxford/AstraZeneca,45131
Uruguay,2021-05-21,Pfizer/BioNTech,581149
Uruguay,2021-05-21,Sinovac,1936678
Uruguay,2021-05-22,Oxford/AstraZeneca,45139
Uruguay,2021-05-22,Pfizer/BioNTech,581503
Uruguay,2021-05-22,Sinovac,1951074
Uruguay,2021-05-23,Oxford/AstraZeneca,45149
Uruguay,2021-05-23,Pfizer/BioNTech,581526
Uruguay,2021-05-23,Sinovac,1952597
Uruguay,2021-05-24,Oxford/AstraZeneca,45159
Uruguay,2021-05-24,Pfizer/BioNTech,590432
Uruguay,2021-05-24,Sinovac,1985441
Uruguay,2021-05-25,Oxford/AstraZeneca,45194
Uruguay,2021-05-25,Pfizer/BioNTech,598430
Uruguay,2021-05-25,Sinovac,2016443
Uruguay,2021-05-26,Oxford/AstraZeneca,45266
Uruguay,2021-05-26,Pfizer/BioNTech,608935
Uruguay,2021-05-26,Sinovac,2044379
Uruguay,2021-05-27,Oxford/AstraZeneca,45282
Uruguay,2021-05-27,Pfizer/BioNTech,621606
Uruguay,2021-05-27,Sinovac,2071292
Uruguay,2021-05-28,Oxford/AstraZeneca,45329
Uruguay,2021-05-28,Pfizer/BioNTech,635128
Uruguay,2021-05-28,Sinovac,2094954
Uruguay,2021-05-29,Oxford/AstraZeneca,45338
Uruguay,2021-05-29,Pfizer/BioNTech,651392
Uruguay,2021-05-29,Sinovac,2103738
Uruguay,2021-05-30,Oxford/AstraZeneca,45351
Uruguay,2021-05-30,Pfizer/BioNTech,651424
Uruguay,2021-05-30,Sinovac,2105114
Uruguay,2021-05-31,Oxford/AstraZeneca,45368
Uruguay,2021-05-31,Pfizer/BioNTech,664523
Uruguay,2021-05-31,Sinovac,2138381
Uruguay,2021-06-01,Oxford/AstraZeneca,45384
Uruguay,2021-06-01,Pfizer/BioNTech,677828
Uruguay,2021-06-01,Sinovac,2171041
Uruguay,2021-06-02,Oxford/AstraZeneca,45410
Uruguay,2021-06-02,Pfizer/BioNTech,690946
Uruguay,2021-06-02,Sinovac,2203010
Uruguay,2021-06-03,Oxford/AstraZeneca,45430
Uruguay,2021-06-03,Pfizer/BioNTech,704056
Uruguay,2021-06-03,Sinovac,2234433
Uruguay,2021-06-04,Oxford/AstraZeneca,45459
Uruguay,2021-06-04,Pfizer/BioNTech,717200
Uruguay,2021-06-04,Sinovac,2265244
Uruguay,2021-06-05,Oxford/AstraZeneca,45485
Uruguay,2021-06-05,Pfizer/BioNTech,720565
Uruguay,2021-06-05,Sinovac,2276645
Uruguay,2021-06-06,Oxford/AstraZeneca,45497
Uruguay,2021-06-06,Pfizer/BioNTech,720597
Uruguay,2021-06-06,Sinovac,2277591
Uruguay,2021-06-07,Oxford/AstraZeneca,45520
Uruguay,2021-06-07,Pfizer/BioNTech,725327
Uruguay,2021-06-07,Sinovac,2313224
Uruguay,2021-06-08,Oxford/AstraZeneca,45616
Uruguay,2021-06-08,Pfizer/BioNTech,728442
Uruguay,2021-06-08,Sinovac,2348001
Uruguay,2021-06-09,Oxford/AstraZeneca,45640
Uruguay,2021-06-09,Pfizer/BioNTech,744254
Uruguay,2021-06-09,Sinovac,2380997
Uruguay,2021-06-10,Oxford/AstraZeneca,45739
Uruguay,2021-06-10,Pfizer/BioNTech,760187
Uruguay,2021-06-10,Sinovac,2409411
Uruguay,2021-06-11,Oxford/AstraZeneca,45755
Uruguay,2021-06-11,Pfizer/BioNTech,771350
Uruguay,2021-06-11,Sinovac,2438513
Uruguay,2021-06-12,Oxford/AstraZeneca,45769
Uruguay,2021-06-12,Pfizer/BioNTech,780181
Uruguay,2021-06-12,Sinovac,2452869
Uruguay,2021-06-13,Oxford/AstraZeneca,45772
Uruguay,2021-06-13,Pfizer/BioNTech,780206
Uruguay,2021-06-13,Sinovac,2453931
Uruguay,2021-06-14,Oxford/AstraZeneca,45793
Uruguay,2021-06-14,Pfizer/BioNTech,795121
Uruguay,2021-06-14,Sinovac,2496619
Uruguay,2021-06-15,Oxford/AstraZeneca,45817
Uruguay,2021-06-15,Pfizer/BioNTech,810276
Uruguay,2021-06-15,Sinovac,2536355
Uruguay,2021-06-16,Oxford/AstraZeneca,45847
Uruguay,2021-06-16,Pfizer/BioNTech,826096
Uruguay,2021-06-16,Sinovac,2573871
Uruguay,2021-06-17,Oxford/AstraZeneca,45880
Uruguay,2021-06-17,Pfizer/BioNTech,837583
Uruguay,2021-06-17,Sinovac,2606842
Uruguay,2021-06-18,Oxford/AstraZeneca,45922
Uruguay,2021-06-18,Pfizer/BioNTech,852898
Uruguay,2021-06-18,Sinovac,2639305
Uruguay,2021-06-19,Oxford/AstraZeneca,45986
Uruguay,2021-06-19,Pfizer/BioNTech,855377
Uruguay,2021-06-19,Sinovac,2651329
Uruguay,2021-06-20,Oxford/AstraZeneca,45998
Uruguay,2021-06-20,Pfizer/BioNTech,855412
Uruguay,2021-06-20,Sinovac,2652313
Uruguay,2021-06-21,Oxford/AstraZeneca,46044
Uruguay,2021-06-21,Pfizer/BioNTech,870740
Uruguay,2021-06-21,Sinovac,2689478
Uruguay,2021-06-22,Oxford/AstraZeneca,46089
Uruguay,2021-06-22,Pfizer/BioNTech,885330
Uruguay,2021-06-22,Sinovac,2721367
Uruguay,2021-06-23,Oxford/AstraZeneca,46122
Uruguay,2021-06-23,Pfizer/BioNTech,899277
Uruguay,2021-06-23,Sinovac,2750183
Uruguay,2021-06-24,Oxford/AstraZeneca,46175
Uruguay,2021-06-24,Pfizer/BioNTech,913179
Uruguay,2021-06-24,Sinovac,2778527
Uruguay,2021-06-25,Oxford/AstraZeneca,46288
Uruguay,2021-06-25,Pfizer/BioNTech,927252
Uruguay,2021-06-25,Sinovac,2803547
Uruguay,2021-06-26,Oxford/AstraZeneca,46365
Uruguay,2021-06-26,Pfizer/BioNTech,931121
Uruguay,2021-06-26,Sinovac,2812716
Uruguay,2021-06-27,Oxford/AstraZeneca,46391
Uruguay,2021-06-27,Pfizer/BioNTech,931151
Uruguay,2021-06-27,Sinovac,2813930
Uruguay,2021-06-28,Oxford/AstraZeneca,46416
Uruguay,2021-06-28,Pfizer/BioNTech,947901
Uruguay,2021-06-28,Sinovac,2851633
Uruguay,2021-06-29,Oxford/AstraZeneca,46430
Uruguay,2021-06-29,Pfizer/BioNTech,964747
Uruguay,2021-06-29,Sinovac,2889519
Uruguay,2021-06-30,Oxford/AstraZeneca,46453
Uruguay,2021-06-30,Pfizer/BioNTech,980834
Uruguay,2021-06-30,Sinovac,2926309
Uruguay,2021-07-01,Oxford/AstraZeneca,46501
Uruguay,2021-07-01,Pfizer/BioNTech,997490
Uruguay,2021-07-01,Sinovac,2963184
Uruguay,2021-07-02,Oxford/AstraZeneca,46521
Uruguay,2021-07-02,Pfizer/BioNTech,1014400
Uruguay,2021-07-02,Sinovac,3000522
Uruguay,2021-07-03,Oxford/AstraZeneca,46633
Uruguay,2021-07-03,Pfizer/BioNTech,1019803
Uruguay,2021-07-03,Sinovac,3013171
Uruguay,2021-07-04,Oxford/AstraZeneca,46710
Uruguay,2021-07-04,Pfizer/BioNTech,1019830
Uruguay,2021-07-04,Sinovac,3014084
Uruguay,2021-07-05,Oxford/AstraZeneca,46732
Uruguay,2021-07-05,Pfizer/BioNTech,1035637
Uruguay,2021-07-05,Sinovac,3049137
Uruguay,2021-07-06,Oxford/AstraZeneca,46761
Uruguay,2021-07-06,Pfizer/BioNTech,1050799
Uruguay,2021-07-06,Sinovac,3083220
Uruguay,2021-07-07,Oxford/AstraZeneca,46790
Uruguay,2021-07-07,Pfizer/BioNTech,1067411
Uruguay,2021-07-07,Sinovac,3117859
Uruguay,2021-07-08,Oxford/AstraZeneca,46797
Uruguay,2021-07-08,Pfizer/BioNTech,1090031
Uruguay,2021-07-08,Sinovac,3125088
Uruguay,2021-07-09,Oxford/AstraZeneca,46809
Uruguay,2021-07-09,Pfizer/BioNTech,1111308
Uruguay,2021-07-09,Sinovac,3129613
Uruguay,2021-07-10,Oxford/AstraZeneca,46817
Uruguay,2021-07-10,Pfizer/BioNTech,1116439
Uruguay,2021-07-10,Sinovac,3130548
Uruguay,2021-07-11,Oxford/AstraZeneca,46820
Uruguay,2021-07-11,Pfizer/BioNTech,1116490
Uruguay,2021-07-11,Sinovac,3130873
Uruguay,2021-07-12,Oxford/AstraZeneca,46829
Uruguay,2021-07-12,Pfizer/BioNTech,1164123
Uruguay,2021-07-12,Sinovac,3134818
Uruguay,2021-07-13,Oxford/AstraZeneca,46846
Uruguay,2021-07-13,Pfizer/BioNTech,1204759
Uruguay,2021-07-13,Sinovac,3138989
Uruguay,2021-07-14,Oxford/AstraZeneca,46864
Uruguay,2021-07-14,Pfizer/BioNTech,1245503
Uruguay,2021-07-14,Sinovac,3142500
Uruguay,2021-07-15,Oxford/AstraZeneca,65672
Uruguay,2021-07-15,Pfizer/BioNTech,1273263
Uruguay,2021-07-15,Sinovac,3142687
Uruguay,2021-07-16,Oxford/AstraZeneca,80462
Uruguay,2021-07-16,Pfizer/BioNTech,1303200
Uruguay,2021-07-16,Sinovac,3147118
Uruguay,2021-07-17,Oxford/AstraZeneca,80479
Uruguay,2021-07-17,Pfizer/BioNTech,1309417
Uruguay,2021-07-17,Sinovac,3147712
Uruguay,2021-07-18,Oxford/AstraZeneca,80485
Uruguay,2021-07-18,Pfizer/BioNTech,1309465
Uruguay,2021-07-18,Sinovac,3147722
Uruguay,2021-07-19,Oxford/AstraZeneca,81410
Uruguay,2021-07-19,Pfizer/BioNTech,1327301
Uruguay,2021-07-19,Sinovac,3159950
Uruguay,2021-07-20,Oxford/AstraZeneca,82247
Uruguay,2021-07-20,Pfizer/BioNTech,1345106
Uruguay,2021-07-20,Sinovac,3167200
Uruguay,2021-07-21,Oxford/AstraZeneca,83026
Uruguay,2021-07-21,Pfizer/BioNTech,1363490
Uruguay,2021-07-21,Sinovac,3171862
Uruguay,2021-07-22,Oxford/AstraZeneca,83626
Uruguay,2021-07-22,Pfizer/BioNTech,1384597
Uruguay,2021-07-22,Sinovac,3177861
Uruguay,2021-07-23,Oxford/AstraZeneca,84300
Uruguay,2021-07-23,Pfizer/BioNTech,1417327
Uruguay,2021-07-23,Sinovac,3184312
Uruguay,2021-07-24,Oxford/AstraZeneca,84701
Uruguay,2021-07-24,Pfizer/BioNTech,1420209
Uruguay,2021-07-24,Sinovac,3185516
Uruguay,2021-07-25,Oxford/AstraZeneca,84709
Uruguay,2021-07-25,Pfizer/BioNTech,1421240
Uruguay,2021-07-25,Sinovac,3185523
Uruguay,2021-07-26,Oxford/AstraZeneca,85431
Uruguay,2021-07-26,Pfizer/BioNTech,1444051
Uruguay,2021-07-26,Sinovac,3194159
Uruguay,2021-07-27,Oxford/AstraZeneca,85898
Uruguay,2021-07-27,Pfizer/BioNTech,1463221
Uruguay,2021-07-27,Sinovac,3201076
Uruguay,2021-07-28,Oxford/AstraZeneca,86500
Uruguay,2021-07-28,Pfizer/BioNTech,1478500
Uruguay,2021-07-28,Sinovac,3207306
Uruguay,2021-07-29,Oxford/AstraZeneca,87212
Uruguay,2021-07-29,Pfizer/BioNTech,1491667
Uruguay,2021-07-29,Sinovac,3213813
Uruguay,2021-07-30,Oxford/AstraZeneca,87888
Uruguay,2021-07-30,Pfizer/BioNTech,1504344
Uruguay,2021-07-30,Sinovac,3220440
Uruguay,2021-07-31,Oxford/AstraZeneca,87903
Uruguay,2021-07-31,Pfizer/BioNTech,1508728
Uruguay,2021-07-31,Sinovac,3221618
Uruguay,2021-08-01,Oxford/AstraZeneca,87908
Uruguay,2021-08-01,Pfizer/BioNTech,1508740
Uruguay,2021-08-01,Sinovac,3221622
Uruguay,2021-08-02,Oxford/AstraZeneca,87930
Uruguay,2021-08-02,Pfizer/BioNTech,1524067
Uruguay,2021-08-02,Sinovac,3224760
Uruguay,2021-08-03,Oxford/AstraZeneca,88034
Uruguay,2021-08-03,Pfizer/BioNTech,1540468
Uruguay,2021-08-03,Sinovac,3227576
Uruguay,2021-08-04,Oxford/AstraZeneca,88135
Uruguay,2021-08-04,Pfizer/BioNTech,1552151
Uruguay,2021-08-04,Sinovac,3232517
Uruguay,2021-08-05,Oxford/AstraZeneca,88302
Uruguay,2021-08-05,Pfizer/BioNTech,1568737
Uruguay,2021-08-05,Sinovac,3235677
Uruguay,2021-08-06,Oxford/AstraZeneca,88471
Uruguay,2021-08-06,Pfizer/BioNTech,1584449
Uruguay,2021-08-06,Sinovac,3237127
Uruguay,2021-08-07,Oxford/AstraZeneca,88609
Uruguay,2021-08-07,Pfizer/BioNTech,1586726
Uruguay,2021-08-07,Sinovac,3237598
Uruguay,2021-08-08,Oxford/AstraZeneca,88609
Uruguay,2021-08-08,Pfizer/BioNTech,1586823
Uruguay,2021-08-08,Sinovac,3237606
Uruguay,2021-08-09,Oxford/AstraZeneca,88674
Uruguay,2021-08-09,Pfizer/BioNTech,1614865
Uruguay,2021-08-09,Sinovac,3237931
Uruguay,2021-08-10,Oxford/AstraZeneca,88758
Uruguay,2021-08-10,Pfizer/BioNTech,1638568
Uruguay,2021-08-10,Sinovac,3238165
Uruguay,2021-08-11,Oxford/AstraZeneca,88923
Uruguay,2021-08-11,Pfizer/BioNTech,1660956
Uruguay,2021-08-11,Sinovac,3238377
Uruguay,2021-08-12,Oxford/AstraZeneca,88954
Uruguay,2021-08-12,Pfizer/BioNTech,1679551
Uruguay,2021-08-12,Sinovac,3239589
Uruguay,2021-08-13,Oxford/AstraZeneca,89070
Uruguay,2021-08-13,Pfizer/BioNTech,1692743
Uruguay,2021-08-13,Sinovac,3242093
Uruguay,2021-08-14,Oxford/AstraZeneca,89078
Uruguay,2021-08-14,Pfizer/BioNTech,1694420
Uruguay,2021-08-14,Sinovac,3242099
Uruguay,2021-08-15,Oxford/AstraZeneca,89090
Uruguay,2021-08-15,Pfizer/BioNTech,1694485
Uruguay,2021-08-15,Sinovac,3242100
Uruguay,2021-08-16,Oxford/AstraZeneca,89140
Uruguay,2021-08-16,Pfizer/BioNTech,1715977
Uruguay,2021-08-16,Sinovac,3242332
Uruguay,2021-08-17,Oxford/AstraZeneca,89161
Uruguay,2021-08-17,Pfizer/BioNTech,1728852
Uruguay,2021-08-17,Sinovac,3242690
Uruguay,2021-08-18,Oxford/AstraZeneca,89209
Uruguay,2021-08-18,Pfizer/BioNTech,1743572
Uruguay,2021-08-18,Sinovac,3242999
Uruguay,2021-08-19,Oxford/AstraZeneca,89228
Uruguay,2021-08-19,Pfizer/BioNTech,1758642
Uruguay,2021-08-19,Sinovac,3243324
Uruguay,2021-08-20,Oxford/AstraZeneca,89296
Uruguay,2021-08-20,Pfizer/BioNTech,1783296
Uruguay,2021-08-20,Sinovac,3243658
Uruguay,2021-08-21,Oxford/AstraZeneca,89316
Uruguay,2021-08-21,Pfizer/BioNTech,1785594
Uruguay,2021-08-21,Sinovac,3243708
Uruguay,2021-08-22,Oxford/AstraZeneca,89319
Uruguay,2021-08-22,Pfizer/BioNTech,1786518
Uruguay,2021-08-22,Sinovac,3243710
Uruguay,2021-08-23,Oxford/AstraZeneca,89335
Uruguay,2021-08-23,Pfizer/BioNTech,1797602
Uruguay,2021-08-23,Sinovac,3243859
Uruguay,2021-08-24,Oxford/AstraZeneca,89347
Uruguay,2021-08-24,Pfizer/BioNTech,1804306
Uruguay,2021-08-24,Sinovac,3243959
Uruguay,2021-08-25,Oxford/AstraZeneca,89358
Uruguay,2021-08-25,Pfizer/BioNTech,1804318
Uruguay,2021-08-25,Sinovac,3243965
Uruguay,2021-08-26,Oxford/AstraZeneca,89380
Uruguay,2021-08-26,Pfizer/BioNTech,1809483
Uruguay,2021-08-26,Sinovac,3244053
Uruguay,2021-08-27,Oxford/AstraZeneca,89394
Uruguay,2021-08-27,Pfizer/BioNTech,1815745
Uruguay,2021-08-27,Sinovac,3244923
Uruguay,2021-08-28,Oxford/AstraZeneca,89402
Uruguay,2021-08-28,Pfizer/BioNTech,1817903
Uruguay,2021-08-28,Sinovac,3244966
Uruguay,2021-08-29,Oxford/AstraZeneca,89404
Uruguay,2021-08-29,Pfizer/BioNTech,1817920
Uruguay,2021-08-29,Sinovac,3244969
Uruguay,2021-08-30,Oxford/AstraZeneca,89413
Uruguay,2021-08-30,Pfizer/BioNTech,1826401
Uruguay,2021-08-30,Sinovac,3245079
Uruguay,2021-08-31,Oxford/AstraZeneca,89436
Uruguay,2021-08-31,Pfizer/BioNTech,1834333
Uruguay,2021-08-31,Sinovac,3245158
Uruguay,2021-09-01,Oxford/AstraZeneca,89446
Uruguay,2021-09-01,Pfizer/BioNTech,1841803
Uruguay,2021-09-01,Sinovac,3245250
Uruguay,2021-09-02,Oxford/AstraZeneca,89448
Uruguay,2021-09-02,Pfizer/BioNTech,1849741
Uruguay,2021-09-02,Sinovac,3245353
Uruguay,2021-09-03,Oxford/AstraZeneca,89454
Uruguay,2021-09-03,Pfizer/BioNTech,1859024
Uruguay,2021-09-03,Sinovac,3245450
Uruguay,2021-09-04,Oxford/AstraZeneca,89457
Uruguay,2021-09-04,Pfizer/BioNTech,1859798
Uruguay,2021-09-04,Sinovac,3245455
Uruguay,2021-09-05,Oxford/AstraZeneca,89466
Uruguay,2021-09-05,Pfizer/BioNTech,1859973
Uruguay,2021-09-05,Sinovac,3245456
Uruguay,2021-09-06,Oxford/AstraZeneca,89474
Uruguay,2021-09-06,Pfizer/BioNTech,1873648
Uruguay,2021-09-06,Sinovac,3245536
Uruguay,2021-09-07,Oxford/AstraZeneca,89484
Uruguay,2021-09-07,Pfizer/BioNTech,1880110
Uruguay,2021-09-07,Sinovac,3245719
Uruguay,2021-09-08,Oxford/AstraZeneca,89489
Uruguay,2021-09-08,Pfizer/BioNTech,1885657
Uruguay,2021-09-08,Sinovac,3245929
Uruguay,2021-09-09,Oxford/AstraZeneca,89502
Uruguay,2021-09-09,Pfizer/BioNTech,1891179
Uruguay,2021-09-09,Sinovac,3246134
Uruguay,2021-09-10,Oxford/AstraZeneca,89505
Uruguay,2021-09-10,Pfizer/BioNTech,1896746
Uruguay,2021-09-10,Sinovac,3246330
Uruguay,2021-09-11,Oxford/AstraZeneca,89508
Uruguay,2021-09-11,Pfizer/BioNTech,1896906
Uruguay,2021-09-11,Sinovac,3246331
Uruguay,2021-09-12,Oxford/AstraZeneca,89508
Uruguay,2021-09-12,Pfizer/BioNTech,1896912
Uruguay,2021-09-12,Sinovac,3246331
Uruguay,2021-09-13,Oxford/AstraZeneca,89511
Uruguay,2021-09-13,Pfizer/BioNTech,1909757
Uruguay,2021-09-13,Sinovac,3246414
Uruguay,2021-09-14,Oxford/AstraZeneca,89515
Uruguay,2021-09-14,Pfizer/BioNTech,1914140
Uruguay,2021-09-14,Sinovac,3246601
Uruguay,2021-09-15,Oxford/AstraZeneca,89517
Uruguay,2021-09-15,Pfizer/BioNTech,1917007
Uruguay,2021-09-15,Sinovac,3246631
Uruguay,2021-09-16,Oxford/AstraZeneca,89526
Uruguay,2021-09-16,Pfizer/BioNTech,1921075
Uruguay,2021-09-16,Sinovac,3246802
Uruguay,2021-09-17,Oxford/AstraZeneca,89533
Uruguay,2021-09-17,Pfizer/BioNTech,1926267
Uruguay,2021-09-17,Sinovac,3246848
Uruguay,2021-09-18,Oxford/AstraZeneca,89537
Uruguay,2021-09-18,Pfizer/BioNTech,1926374
Uruguay,2021-09-18,Sinovac,3246848
Uruguay,2021-09-19,Oxford/AstraZeneca,89537
Uruguay,2021-09-19,Pfizer/BioNTech,1926377
Uruguay,2021-09-19,Sinovac,3246849
Uruguay,2021-09-20,Oxford/AstraZeneca,89540
Uruguay,2021-09-20,Pfizer/BioNTech,1930009
Uruguay,2021-09-20,Sinovac,3246871
Uruguay,2021-09-21,Oxford/AstraZeneca,89544
Uruguay,2021-09-21,Pfizer/BioNTech,1932513
Uruguay,2021-09-21,Sinovac,3246895
Uruguay,2021-09-22,Oxford/AstraZeneca,89548
Uruguay,2021-09-22,Pfizer/BioNTech,1934673
Uruguay,2021-09-22,Sinovac,3246919
Uruguay,2021-09-23,Oxford/AstraZeneca,89550
Uruguay,2021-09-23,Pfizer/BioNTech,1936229
Uruguay,2021-09-23,Sinovac,3246936
Uruguay,2021-09-24,Oxford/AstraZeneca,89552
Uruguay,2021-09-24,Pfizer/BioNTech,1939125
Uruguay,2021-09-24,Sinovac,3246966
Uruguay,2021-09-25,Oxford/AstraZeneca,89554
Uruguay,2021-09-25,Pfizer/BioNTech,1939160
Uruguay,2021-09-25,Sinovac,3246966
Uruguay,2021-09-26,Oxford/AstraZeneca,89555
Uruguay,2021-09-26,Pfizer/BioNTech,1939232
Uruguay,2021-09-26,Sinovac,3246969
Uruguay,2021-09-27,Oxford/AstraZeneca,89558
Uruguay,2021-09-27,Pfizer/BioNTech,1945805
Uruguay,2021-09-27,Sinovac,3246987
Uruguay,2021-09-28,Oxford/AstraZeneca,89562
Uruguay,2021-09-28,Pfizer/BioNTech,1948767
Uruguay,2021-09-28,Sinovac,3247003
Uruguay,2021-09-29,Oxford/AstraZeneca,89564
Uruguay,2021-09-29,Pfizer/BioNTech,1950877
Uruguay,2021-09-29,Sinovac,3247012
Uruguay,2021-09-30,Oxford/AstraZeneca,89569
Uruguay,2021-09-30,Pfizer/BioNTech,1953520
Uruguay,2021-09-30,Sinovac,3247028
Uruguay,2021-10-01,Oxford/AstraZeneca,89571
Uruguay,2021-10-01,Pfizer/BioNTech,1956517
Uruguay,2021-10-01,Sinovac,3247045
Uruguay,2021-10-02,Oxford/AstraZeneca,89574
Uruguay,2021-10-02,Pfizer/BioNTech,1956776
Uruguay,2021-10-02,Sinovac,3247046
Uruguay,2021-10-03,Oxford/AstraZeneca,89574
Uruguay,2021-10-03,Pfizer/BioNTech,1956940
Uruguay,2021-10-03,Sinovac,3247046
Uruguay,2021-10-04,Oxford/AstraZeneca,89574
Uruguay,2021-10-04,Pfizer/BioNTech,1967896
Uruguay,2021-10-04,Sinovac,3247058
Uruguay,2021-10-05,Oxford/AstraZeneca,89574
Uruguay,2021-10-05,Pfizer/BioNTech,1972492
Uruguay,2021-10-05,Sinovac,3247065
Uruguay,2021-10-06,Oxford/AstraZeneca,89576
Uruguay,2021-10-06,Pfizer/BioNTech,1977515
Uruguay,2021-10-06,Sinovac,3247082
Uruguay,2021-10-07,Oxford/AstraZeneca,89579
Uruguay,2021-10-07,Pfizer/BioNTech,1982307
Uruguay,2021-10-07,Sinovac,3247095
Uruguay,2021-10-08,Oxford/AstraZeneca,89580
Uruguay,2021-10-08,Pfizer/BioNTech,1987358
Uruguay,2021-10-08,Sinovac,3247119
Uruguay,2021-10-09,Oxford/AstraZeneca,89581
Uruguay,2021-10-09,Pfizer/BioNTech,1987581
Uruguay,2021-10-09,Sinovac,3247119
Uruguay,2021-10-10,Oxford/AstraZeneca,89581
Uruguay,2021-10-10,Pfizer/BioNTech,1987602
Uruguay,2021-10-10,Sinovac,3247119
Uruguay,2021-10-11,Oxford/AstraZeneca,89582
Uruguay,2021-10-11,Pfizer/BioNTech,1991622
Uruguay,2021-10-11,Sinovac,3247129
Uruguay,2021-10-12,Oxford/AstraZeneca,89582
Uruguay,2021-10-12,Pfizer/BioNTech,1995488
Uruguay,2021-10-12,Sinovac,3247141
Uruguay,2021-10-13,Oxford/AstraZeneca,89586
